m=463, n=12, q=23, M0=9982, M1=9990 
m=327, n=12, q=23, M0=9980, M1=9986 
m=396, n=12, q=23, M0=9980, M1=9988 
m=257, n=12, q=23, M0=9980, M1=9988 
m=462, n=12, q=23, M0=9977, M1=9988 
m=326, n=12, q=23, M0=9988, M1=9985 
m=256, n=12, q=23, M0=9981, M1=9989 
m=395, n=12, q=23, M0=9980, M1=9994 
m=1687, n=12, q=23, M0=9978, M1=9988 
m=2880, n=12, q=23, M0=9969, M1=9993 
m=255, n=12, q=23, M0=9978, M1=9986 
m=325, n=12, q=23, M0=9980, M1=9993 
m=461, n=12, q=23, M0=9983, M1=9994 
m=1087, n=12, q=23, M0=9987, M1=9992 
m=394, n=12, q=23, M0=9982, M1=9981 
m=2284, n=12, q=23, M0=9979, M1=9987 
m=254, n=12, q=23, M0=9983, M1=9989 
m=324, n=12, q=23, M0=9976, M1=9993 
m=460, n=12, q=23, M0=9970, M1=9989 
m=393, n=12, q=23, M0=9982, M1=9985 
m=253, n=12, q=23, M0=9977, M1=9997 
m=323, n=12, q=23, M0=9985, M1=9988 
m=392, n=12, q=23, M0=9972, M1=9989 
m=459, n=12, q=23, M0=9983, M1=9990 
m=1086, n=12, q=23, M0=9979, M1=9989 
m=1686, n=12, q=23, M0=9980, M1=9986 
m=322, n=12, q=23, M0=9989, M1=9986 
m=391, n=12, q=23, M0=9982, M1=9984 
m=458, n=12, q=23, M0=9985, M1=9990 
m=321, n=12, q=23, M0=9972, M1=9991 
m=390, n=12, q=23, M0=9974, M1=9995 
m=320, n=12, q=23, M0=9982, M1=9986 
m=457, n=12, q=23, M0=9976, M1=9991 
m=1085, n=12, q=23, M0=9976, M1=9990 
m=2283, n=12, q=23, M0=9979, M1=9985 
m=2879, n=12, q=23, M0=9984, M1=9996 
m=319, n=12, q=23, M0=9981, M1=9989 
m=389, n=12, q=23, M0=9982, M1=9989 
m=1685, n=12, q=23, M0=9980, M1=9992 
m=456, n=12, q=23, M0=9981, M1=9991 
m=318, n=12, q=23, M0=9984, M1=9992 
m=388, n=12, q=23, M0=9981, M1=9982 
m=455, n=12, q=23, M0=9986, M1=9996 
m=1084, n=12, q=23, M0=9974, M1=9994 
m=317, n=12, q=23, M0=9977, M1=9994 
m=387, n=12, q=23, M0=9985, M1=9990 
m=3474, n=12, q=23, M0=9983, M1=9984 
m=316, n=12, q=23, M0=9987, M1=9983 
m=454, n=12, q=23, M0=9974, M1=9979 
m=386, n=12, q=23, M0=9975, M1=9994 
m=1684, n=12, q=23, M0=9979, M1=9989 
m=2282, n=12, q=23, M0=9977, M1=9988 
m=453, n=12, q=23, M0=9986, M1=9985 
m=1083, n=12, q=23, M0=9981, M1=9991 
m=385, n=12, q=23, M0=9973, M1=9979 
m=452, n=12, q=23, M0=9974, M1=9981 
m=2878, n=12, q=23, M0=9979, M1=9994 
m=384, n=12, q=23, M0=9983, M1=9984 
m=451, n=12, q=23, M0=9983, M1=9991 
m=1082, n=12, q=23, M0=9978, M1=9987 
m=383, n=12, q=23, M0=9979, M1=9992 
m=1683, n=12, q=23, M0=9978, M1=9986 
m=450, n=12, q=23, M0=9979, M1=9994 
m=382, n=12, q=23, M0=9976, M1=9992 
m=2281, n=12, q=23, M0=9974, M1=9988 
m=381, n=12, q=23, M0=9976, M1=9990 
m=449, n=12, q=23, M0=9984, M1=9990 
m=1081, n=12, q=23, M0=9977, M1=9987 
m=3473, n=12, q=23, M0=9976, M1=9990 
m=380, n=12, q=23, M0=9981, M1=9995 
m=448, n=12, q=23, M0=9979, M1=9992 
m=1682, n=12, q=23, M0=9983, M1=9993 
m=4068, n=12, q=23, M0=9980, M1=9987 
m=379, n=12, q=23, M0=9978, M1=9992 
m=2877, n=12, q=23, M0=9971, M1=9993 
m=447, n=12, q=23, M0=9972, M1=9990 
m=1080, n=12, q=23, M0=9983, M1=9986 
m=446, n=12, q=23, M0=9985, M1=9988 
m=2280, n=12, q=23, M0=9979, M1=9990 
m=445, n=12, q=23, M0=9980, M1=9991 
m=1079, n=12, q=23, M0=9984, M1=9987 
m=1681, n=12, q=23, M0=9982, M1=9993 
m=444, n=12, q=23, M0=9977, M1=9989 
m=3472, n=12, q=23, M0=9982, M1=9985 
