m=8192, n=8, q=2053, M0=1000, M1=1000 
m=8192, n=8, q=2063, M0=1000, M1=1000 
m=8192, n=8, q=2069, M0=1000, M1=1000 
m=8192, n=8, q=2081, M0=1000, M1=1000 
m=8192, n=8, q=2083, M0=1000, M1=1000 
m=8192, n=8, q=2087, M0=1000, M1=1000 
m=8192, n=8, q=2089, M0=1000, M1=1000 
m=8192, n=8, q=2099, M0=1000, M1=1000 
m=8192, n=8, q=2111, M0=1000, M1=1000 
m=8192, n=8, q=2113, M0=1000, M1=1000 
m=8192, n=8, q=2129, M0=1000, M1=1000 
m=8192, n=8, q=2131, M0=1000, M1=1000 
m=8192, n=8, q=2137, M0=1000, M1=1000 
m=8192, n=8, q=2141, M0=1000, M1=1000 
