m,n,q,M0,M1
8192,8,2053,1000,1000
8192,8,2063,1000,1000
8192,8,2069,1000,1000
8192,8,2081,1000,1000
8192,8,2083,1000,1000
8192,8,2087,1000,1000
8192,8,2089,1000,1000
8192,8,2099,1000,1000
8192,8,2111,1000,1000
8192,8,2113,1000,1000
8192,8,2129,1000,1000
8192,8,2131,1000,1000
8192,8,2137,1000,1000
8192,8,2141,1000,1000
