D,match
22,1
21,1
0,1
3,1
22,1
2,1
4,1
20,1
1,1
22,1
0,1
22,1
1,1
1,1
0,1
2,1
0,1
1,1
22,1
1,1
2,1
2,1
0,1
20,1
0,1
2,1
1,1
0,1
1,1
21,1
2,1
21,1
1,1
1,1
2,1
1,1
20,1
3,1
0,1
0,1
1,1
2,1
21,1
1,1
1,1
1,1
0,1
0,1
22,1
22,1
1,1
3,1
2,1
21,1
22,1
22,1
0,1
2,1
0,1
0,1
1,1
3,1
3,1
2,1
3,1
22,1
20,1
22,1
22,1
1,1
0,1
21,1
2,1
0,1
21,1
2,1
20,1
2,1
22,1
22,1
21,1
21,1
3,1
21,1
0,1
22,1
4,1
3,1
2,1
0,1
3,1
2,1
0,1
2,1
0,1
20,1
22,1
0,1
1,1
21,1
1,1
0,1
0,1
22,1
0,1
22,1
20,1
22,1
0,1
1,1
0,1
0,1
3,1
1,1
0,1
3,1
1,1
1,1
0,1
22,1
2,1
22,1
1,1
2,1
1,1
0,1
3,1
21,1
20,1
22,1
4,1
1,1
0,1
2,1
20,1
1,1
1,1
3,1
2,1
0,1
1,1
2,1
2,1
21,1
20,1
1,1
1,1
21,1
21,1
0,1
22,1
20,1
1,1
0,1
1,1
22,1
4,1
2,1
21,1
0,1
0,1
1,1
2,1
1,1
2,1
0,1
22,1
3,1
0,1
20,1
1,1
22,1
22,1
21,1
2,1
1,1
0,1
4,1
21,1
22,1
22,1
21,1
4,1
19,1
3,1
22,1
22,1
1,1
0,1
22,1
2,1
0,1
20,1
4,1
2,1
21,1
1,1
22,1
21,1
22,1
0,1
22,1
20,1
22,1
0,1
22,1
0,1
2,1
2,1
1,1
1,1
1,1
21,1
22,1
20,1
1,1
22,1
20,1
0,1
21,1
0,1
22,1
0,1
1,1
22,1
0,1
22,1
3,1
1,1
0,1
2,1
22,1
19,1
1,1
1,1
22,1
20,1
21,1
1,1
22,1
2,1
0,1
3,1
1,1
22,1
21,1
22,1
1,1
21,1
0,1
22,1
0,1
1,1
0,1
20,1
2,1
0,1
0,1
0,1
17,0
22,1
1,1
18,1
1,1
2,1
19,1
1,1
2,1
21,1
0,1
1,1
0,1
1,1
0,1
2,1
22,1
1,1
20,1
0,1
21,1
0,1
22,1
0,1
22,1
0,1
22,1
0,1
1,1
21,1
4,1
2,1
1,1
2,1
0,1
22,1
21,1
4,1
2,1
1,1
3,1
20,1
22,1
20,1
0,1
0,1
2,1
0,1
0,1
22,1
2,1
0,1
22,1
0,1
3,1
0,1
0,1
0,1
20,1
3,1
0,1
0,1
21,1
1,1
2,1
2,1
2,1
22,1
1,1
1,1
1,1
1,1
4,1
4,1
1,1
3,1
1,1
1,1
21,1
3,1
1,1
21,1
0,1
17,0
4,1
22,1
2,1
1,1
22,1
1,1
1,1
1,1
2,1
22,1
0,1
2,1
1,1
1,1
22,1
22,1
21,1
0,1
1,1
0,1
2,1
19,1
2,1
22,1
17,0
1,1
22,1
1,1
1,1
22,1
2,1
22,1
2,1
2,1
20,1
0,1
21,1
22,1
21,1
4,1
22,1
0,1
21,1
2,1
20,1
20,1
3,1
3,1
1,1
2,1
0,1
1,1
0,1
22,1
22,1
2,1
0,1
3,1
0,1
1,1
22,1
2,1
3,1
0,1
2,1
1,1
0,1
21,1
11,1
12,1
12,1
14,1
16,1
11,1
10,1
12,1
10,1
12,1
12,1
14,1
13,1
13,1
12,1
11,1
11,1
11,1
12,1
9,1
12,1
10,1
13,1
14,1
12,1
16,1
9,1
13,1
8,1
12,1
12,1
14,1
12,1
14,1
12,1
14,1
13,1
12,1
10,1
13,1
11,1
14,1
11,1
14,1
11,1
11,1
12,1
11,1
11,1
11,1
11,1
9,1
10,1
11,1
10,1
14,1
13,1
13,1
10,1
12,1
10,1
12,1
14,1
12,1
10,1
14,1
13,1
12,1
10,1
12,1
13,1
13,1
11,1
14,1
12,1
12,1
11,1
12,1
14,1
5,0
14,1
12,1
14,1
13,1
12,1
11,1
12,1
9,1
15,1
13,1
11,1
11,1
11,1
12,1
15,1
10,1
12,1
12,1
13,1
12,1
11,1
13,1
9,1
12,1
13,1
12,1
16,1
10,1
12,1
13,1
13,1
12,1
12,1
14,1
13,1
14,1
12,1
10,1
10,1
10,1
15,1
10,1
13,1
14,1
12,1
13,1
15,1
9,1
11,1
10,1
12,1
10,1
7,1
11,1
12,1
14,1
11,1
10,1
9,1
17,1
14,1
12,1
14,1
12,1
9,1
12,1
14,1
15,1
12,1
14,1
11,1
14,1
13,1
10,1
14,1
12,1
12,1
14,1
12,1
13,1
12,1
14,1
13,1
13,1
12,1
9,1
11,1
15,1
14,1
11,1
11,1
15,1
8,1
14,1
15,1
9,1
11,1
11,1
12,1
14,1
14,1
10,1
11,1
12,1
10,1
11,1
11,1
8,1
12,1
9,1
13,1
10,1
9,1
10,1
9,1
13,1
15,1
13,1
11,1
10,1
11,1
11,1
12,1
13,1
12,1
10,1
10,1
11,1
10,1
12,1
10,1
12,1
9,1
11,1
13,1
11,1
13,1
14,1
12,1
11,1
14,1
15,1
11,1
9,1
10,1
11,1
14,1
12,1
12,1
8,1
11,1
13,1
13,1
10,1
11,1
11,1
14,1
12,1
10,1
11,1
11,1
11,1
11,1
14,1
9,1
11,1
12,1
10,1
15,1
13,1
12,1
8,1
13,1
13,1
13,1
11,1
12,1
12,1
13,1
14,1
10,1
11,1
14,1
11,1
11,1
9,1
13,1
10,1
13,1
11,1
13,1
12,1
10,1
13,1
10,1
10,1
13,1
9,1
11,1
15,1
12,1
12,1
13,1
12,1
15,1
14,1
15,1
11,1
13,1
9,1
14,1
13,1
13,1
13,1
15,1
15,1
9,1
11,1
10,1
11,1
13,1
12,1
13,1
12,1
10,1
13,1
13,1
13,1
13,1
13,1
11,1
12,1
13,1
13,1
11,1
10,1
7,1
14,1
13,1
10,1
10,1
12,1
15,1
11,1
12,1
12,1
9,1
15,1
12,1
12,1
11,1
12,1
13,1
13,1
12,1
13,1
17,1
11,1
12,1
14,1
12,1
14,1
14,1
13,1
13,1
10,1
14,1
11,1
13,1
11,1
14,1
13,1
12,1
16,1
13,1
12,1
9,1
11,1
14,1
10,1
11,1
13,1
11,1
9,1
10,1
13,1
12,1
13,1
13,1
11,1
13,1
14,1
11,1
16,1
12,1
13,1
12,1
10,1
12,1
10,1
12,1
15,1
10,1
12,1
8,1
10,1
11,1
14,1
10,1
12,1
10,1
14,1
13,1
11,1
11,1
12,1
14,1
10,1
10,1
12,1
15,1
12,1
8,1
13,1
11,1
13,1
11,1
11,1
12,1
14,1
10,1
12,1
14,1
14,1
12,1
11,1
12,1
12,1
14,1
13,1
13,1
13,1
10,1
13,1
11,1
13,1
12,1
13,1
11,1
12,1
14,1
15,1
13,1
12,1
14,1
12,1
12,1
13,1
12,1
13,1
11,1
8,1
10,1
14,1
13,1
10,1
13,1
10,1
12,1
14,1
9,1
9,1
9,1
13,1
13,1
13,1
13,1
13,1
13,1
10,1
11,1
8,1
11,1
12,1
15,1
16,1
10,1
15,1
11,1
11,1
14,1
13,1
12,1
12,1
13,1
13,1
15,1
12,1
11,1
12,1
11,1
8,1
13,1
10,1
14,1
14,1
12,1
14,1
16,1
13,1
15,1
14,1
10,1
14,1
10,1
13,1
12,1
17,1
12,1
10,1
12,1
13,1
9,1
9,1
10,1
12,1
13,1
10,1
13,1
11,1
12,1
12,1
8,1
10,1
8,1
10,1
12,1
14,1
12,1
12,1
14,1
14,1
11,1
10,1
10,1
11,1
11,1
13,1
11,1
12,1
11,1
12,1
12,1
13,1
15,1
12,1
10,1
10,1
11,1
14,1
13,1
12,1
9,1
13,1
11,1
12,1
13,1
11,1
16,1
14,1
11,1
9,1
9,1
13,1
12,1
10,1
12,1
12,1
9,1
11,1
11,1
14,1
14,1
11,1
12,1
12,1
15,1
13,1
13,1
12,1
13,1
10,1
10,1
10,1
11,1
10,1
10,1
14,1
11,1
14,1
13,1
10,1
11,1
11,1
11,1
12,1
10,1
13,1
11,1
15,1
13,1
11,1
15,1
10,1
17,1
11,1
14,1
12,1
9,1
13,1
15,1
13,1
14,1
12,1
11,1
11,1
13,1
10,1
13,1
9,1
14,1
14,1
10,1
12,1
14,1
12,1
13,1
13,1
12,1
12,1
12,1
11,1
10,1
11,1
8,1
10,1
8,1
9,1
13,1
13,1
10,1
12,1
12,1
12,1
11,1
12,1
13,1
12,1
11,1
14,1
14,1
14,1
13,1
11,1
12,1
12,1
11,1
11,1
9,1
13,1
11,1
10,1
9,1
10,1
12,1
14,1
14,1
13,1
11,1
12,1
10,1
12,1
12,1
11,1
14,1
10,1
11,1
12,1
13,1
11,1
14,1
15,1
11,1
14,1
12,1
14,1
14,1
13,1
12,1
12,1
12,1
11,1
12,1
11,1
15,1
12,1
15,1
14,1
14,1
13,1
10,1
13,1
14,1
15,1
13,1
14,1
13,1
14,1
12,1
11,1
13,1
12,1
12,1
14,1
13,1
11,1
14,1
11,1
11,1
13,1
12,1
9,1
11,1
10,1
11,1
9,1
11,1
15,1
12,1
12,1
13,1
14,1
13,1
12,1
12,1
12,1
11,1
9,1
12,1
12,1
11,1
10,1
10,1
15,1
11,1
10,1
12,1
9,1
11,1
12,1
9,1
13,1
12,1
12,1
15,1
11,1
16,1
11,1
11,1
14,1
13,1
13,1
13,1
9,1
12,1
11,1
12,1
12,1
17,1
13,1
8,1
12,1
12,1
16,1
10,1
9,1
13,1
12,1
9,1
12,1
9,1
14,1
12,1
13,1
9,1
14,1
10,1
14,1
12,1
8,1
12,1
15,1
12,1
10,1
11,1
11,1
12,1
12,1
10,1
12,1
14,1
13,1
16,1
10,1
11,1
15,1
13,1
12,1
10,1
14,1
12,1
13,1
11,1
11,1
10,1
12,1
12,1
13,1
14,1
10,1
13,1
14,1
12,1
11,1
15,1
9,1
11,1
10,1
11,1
15,1
10,1
14,1
10,1
12,1
11,1
11,1
14,1
7,1
12,1
14,1
8,1
10,1
15,1
10,1
11,1
15,1
15,1
15,1
12,1
11,1
12,1
12,1
11,1
13,1
12,1
12,1
11,1
10,1
11,1
13,1
12,1
13,1
14,1
12,1
10,1
13,1
10,1
10,1
15,1
14,1
13,1
13,1
9,1
15,1
12,1
15,1
12,1
13,1
11,1
12,1
11,1
11,1
14,1
11,1
11,1
12,1
13,1
11,1
15,1
12,1
9,1
13,1
11,1
12,1
14,1
14,1
11,1
11,1
12,1
12,1
13,1
9,1
11,1
11,1
9,1
10,1
13,1
12,1
12,1
14,1
11,1
12,1
9,1
11,1
12,1
10,1
17,1
14,1
11,1
12,1
10,1
9,1
12,1
12,1
13,1
15,1
11,1
13,1
14,1
9,1
14,1
12,1
10,1
13,1
11,1
12,1
13,1
13,1
12,1
11,1
11,1
12,1
10,1
11,1
9,1
12,1
13,1
10,1
13,1
13,1
10,1
12,1
12,1
13,1
14,1
14,1
10,1
13,1
10,1
15,1
11,1
15,1
14,1
14,1
10,1
12,1
10,1
14,1
14,1
15,1
8,1
11,1
15,1
12,1
11,1
11,1
11,1
8,1
11,1
11,1
11,1
9,1
9,1
13,1
12,1
12,1
11,1
14,1
10,1
11,1
13,1
13,1
11,1
12,1
11,1
12,1
10,1
13,1
12,1
11,1
10,1
11,1
10,1
13,1
13,1
10,1
13,1
11,1
12,1
11,1
13,1
14,1
10,1
9,1
11,1
12,1
10,1
12,1
12,1
10,1
12,1
13,1
13,1
11,1
11,1
16,1
13,1
12,1
9,1
11,1
10,1
12,1
10,1
14,1
15,1
13,1
12,1
12,1
12,1
11,1
12,1
12,1
13,1
12,1
11,1
10,1
10,1
12,1
13,1
11,1
13,1
13,1
12,1
12,1
9,1
10,1
12,1
14,1
13,1
13,1
15,1
14,1
13,1
12,1
10,1
12,1
10,1
10,1
9,1
13,1
13,1
15,1
13,1
12,1
14,1
13,1
13,1
12,1
12,1
11,1
13,1
12,1
12,1
9,1
12,1
12,1
10,1
14,1
14,1
14,1
13,1
11,1
10,1
10,1
13,1
13,1
11,1
12,1
12,1
15,1
10,1
13,1
11,1
13,1
12,1
10,1
11,1
14,1
14,1
10,1
12,1
12,1
11,1
13,1
8,1
11,1
15,1
12,1
10,1
14,1
14,1
11,1
11,1
11,1
13,1
11,1
11,1
14,1
16,1
11,1
11,1
10,1
15,1
13,1
10,1
16,1
10,1
11,1
15,1
12,1
13,1
10,1
10,1
11,1
14,1
10,1
10,1
15,1
14,1
11,1
13,1
12,1
9,1
13,1
11,1
14,1
12,1
11,1
12,1
13,1
13,1
12,1
11,1
13,1
12,1
9,1
14,1
11,1
12,1
14,1
14,1
13,1
10,1
12,1
13,1
14,1
14,1
13,1
11,1
14,1
9,1
14,1
12,1
15,1
11,1
12,1
11,1
12,1
13,1
12,1
10,1
13,1
14,1
10,1
13,1
10,1
15,1
13,1
13,1
11,1
14,1
13,1
11,1
13,1
14,1
12,1
14,1
13,1
15,1
10,1
11,1
10,1
11,1
11,1
14,1
9,1
8,1
14,1
12,1
12,1
12,1
11,1
13,1
11,1
14,1
10,1
15,1
10,1
11,1
13,1
12,1
11,1
9,1
12,1
12,1
11,1
10,1
12,1
11,1
11,1
16,1
15,1
10,1
12,1
11,1
11,1
11,1
10,1
15,1
13,1
13,1
9,1
11,1
12,1
13,1
12,1
11,1
11,1
10,1
15,1
10,1
12,1
12,1
15,1
13,1
10,1
12,1
12,1
11,1
12,1
10,1
13,1
10,1
11,1
10,1
11,1
13,1
14,1
14,1
9,1
10,1
10,1
14,1
9,1
14,1
13,1
9,1
13,1
11,1
12,1
11,1
9,1
10,1
10,1
10,1
11,1
10,1
12,1
12,1
12,1
12,1
15,1
14,1
10,1
11,1
16,1
11,1
13,1
13,1
12,1
13,1
18,0
12,1
8,1
12,1
10,1
12,1
14,1
13,1
12,1
14,1
12,1
14,1
10,1
12,1
11,1
12,1
12,1
13,1
15,1
8,1
10,1
12,1
11,1
14,1
15,1
12,1
16,1
13,1
11,1
10,1
10,1
9,1
14,1
9,1
11,1
14,1
14,1
14,1
14,1
12,1
12,1
9,1
11,1
13,1
13,1
13,1
12,1
13,1
13,1
11,1
16,1
12,1
13,1
11,1
13,1
13,1
15,1
10,1
12,1
9,1
9,1
14,1
12,1
14,1
12,1
12,1
12,1
13,1
14,1
10,1
11,1
8,1
12,1
10,1
13,1
12,1
11,1
13,1
12,1
12,1
13,1
13,1
13,1
13,1
13,1
10,1
15,1
13,1
10,1
15,1
11,1
12,1
15,1
8,1
12,1
13,1
10,1
12,1
10,1
13,1
14,1
12,1
10,1
6,1
12,1
12,1
15,1
11,1
13,1
11,1
9,1
12,1
11,1
16,1
13,1
13,1
11,1
14,1
12,1
12,1
12,1
14,1
12,1
10,1
10,1
12,1
11,1
13,1
13,1
11,1
11,1
10,1
15,1
14,1
12,1
13,1
14,1
9,1
14,1
14,1
11,1
13,1
12,1
12,1
14,1
14,1
10,1
14,1
8,1
12,1
16,1
11,1
10,1
14,1
9,1
10,1
13,1
10,1
13,1
13,1
14,1
11,1
10,1
12,1
14,1
12,1
14,1
12,1
12,1
14,1
14,1
8,1
11,1
9,1
11,1
12,1
9,1
13,1
10,1
12,1
10,1
14,1
16,1
15,1
12,1
11,1
14,1
12,1
13,1
12,1
10,1
11,1
8,1
12,1
8,1
10,1
11,1
12,1
12,1
12,1
11,1
11,1
11,1
15,1
16,1
13,1
12,1
12,1
13,1
11,1
11,1
13,1
13,1
11,1
16,1
15,1
12,1
9,1
13,1
15,1
12,1
12,1
14,1
15,1
14,1
12,1
13,1
13,1
14,1
10,1
9,1
12,1
12,1
14,1
13,1
12,1
12,1
9,1
14,1
11,1
12,1
11,1
14,1
13,1
17,1
12,1
11,1
11,1
9,1
15,1
11,1
14,1
9,1
15,1
10,1
13,1
8,1
12,1
12,1
12,1
15,1
11,1
13,1
10,1
14,1
12,1
10,1
14,1
12,1
14,1
14,1
14,1
12,1
11,1
9,1
13,1
11,1
7,1
12,1
12,1
14,1
13,1
13,1
14,1
13,1
13,1
9,1
10,1
13,1
14,1
12,1
13,1
15,1
11,1
13,1
14,1
16,1
11,1
10,1
10,1
14,1
11,1
15,1
12,1
14,1
11,1
14,1
11,1
11,1
11,1
11,1
14,1
13,1
14,1
11,1
12,1
10,1
10,1
14,1
13,1
11,1
13,1
10,1
14,1
13,1
9,1
12,1
11,1
8,1
13,1
10,1
11,1
13,1
10,1
14,1
13,1
12,1
11,1
14,1
12,1
10,1
12,1
12,1
12,1
11,1
10,1
13,1
14,1
12,1
12,1
13,1
12,1
14,1
11,1
8,1
11,1
11,1
10,1
10,1
12,1
13,1
13,1
11,1
12,1
14,1
12,1
13,1
13,1
13,1
10,1
12,1
14,1
10,1
10,1
13,1
12,1
13,1
11,1
13,1
15,1
11,1
10,1
13,1
12,1
9,1
17,1
11,1
9,1
15,1
14,1
14,1
10,1
13,1
12,1
11,1
12,1
17,1
9,1
13,1
12,1
11,1
14,1
15,1
12,1
9,1
8,1
12,1
16,1
11,1
13,1
10,1
16,1
12,1
13,1
11,1
10,1
9,1
13,1
14,1
12,1
10,1
13,1
11,1
13,1
9,1
10,1
11,1
14,1
12,1
8,1
10,1
12,1
12,1
13,1
12,1
15,1
13,1
11,1
12,1
13,1
12,1
12,1
11,1
14,1
11,1
13,1
13,1
13,1
10,1
11,1
14,1
10,1
9,1
12,1
12,1
15,1
12,1
9,1
13,1
10,1
14,1
13,1
13,1
12,1
7,1
8,1
13,1
14,1
10,1
12,1
12,1
11,1
11,1
12,1
11,1
12,1
13,1
13,1
12,1
13,1
12,1
10,1
13,1
13,1
9,1
12,1
12,1
10,1
11,1
8,1
15,1
11,1
11,1
10,1
11,1
13,1
14,1
9,1
12,1
11,1
12,1
9,1
14,1
12,1
16,1
10,1
13,1
14,1
10,1
13,1
14,1
11,1
12,1
11,1
8,1
10,1
14,1
11,1
12,1
10,1
13,1
15,1
12,1
13,1
12,1
13,1
10,1
10,1
12,1
15,1
10,1
13,1
12,1
10,1
9,1
12,1
12,1
12,1
13,1
15,1
12,1
13,1
12,1
9,1
13,1
13,1
11,1
12,1
11,1
14,1
9,1
13,1
15,1
9,1
11,1
11,1
13,1
14,1
12,1
14,1
7,1
11,1
10,1
10,1
10,1
12,1
7,1
11,1
13,1
11,1
12,1
10,1
13,1
14,1
12,1
12,1
11,1
10,1
10,1
9,1
11,1
11,1
13,1
11,1
10,1
12,1
11,1
14,1
12,1
14,1
11,1
13,1
10,1
12,1
11,1
11,1
11,1
12,1
11,1
10,1
13,1
10,1
11,1
15,1
11,1
10,1
11,1
13,1
16,1
10,1
10,1
11,1
12,1
13,1
14,1
12,1
11,1
11,1
11,1
12,1
10,1
12,1
8,1
15,1
13,1
10,1
11,1
11,1
10,1
11,1
11,1
11,1
11,1
13,1
10,1
17,1
11,1
9,1
13,1
13,1
11,1
11,1
9,1
13,1
14,1
13,1
14,1
13,1
12,1
12,1
13,1
13,1
9,1
11,1
12,1
15,1
14,1
16,1
12,1
11,1
12,1
12,1
12,1
12,1
10,1
10,1
13,1
15,1
12,1
14,1
11,1
12,1
14,1
9,1
10,1
14,1
14,1
11,1
14,1
14,1
12,1
12,1
13,1
12,1
11,1
10,1
12,1
12,1
15,1
8,1
15,1
16,1
12,1
13,1
11,1
13,1
12,1
12,1
13,1
10,1
11,1
12,1
12,1
11,1
15,1
11,1
10,1
13,1
11,1
15,1
11,1
11,1
11,1
13,1
12,1
11,1
13,1
12,1
15,1
11,1
9,1
12,1
11,1
14,1
10,1
12,1
12,1
12,1
10,1
12,1
13,1
14,1
11,1
12,1
12,1
12,1
10,1
10,1
10,1
11,1
12,1
12,1
14,1
15,1
8,1
10,1
12,1
13,1
13,1
14,1
13,1
13,1
12,1
13,1
14,1
9,1
12,1
13,1
10,1
13,1
12,1
14,1
14,1
11,1
15,1
16,1
12,1
11,1
10,1
17,1
10,1
11,1
12,1
12,1
14,1
9,1
12,1
13,1
12,1
10,1
14,1
12,1
15,1
16,1
13,1
9,1
14,1
13,1
13,1
13,1
14,1
15,1
12,1
12,1
8,1
11,1
14,1
12,1
11,1
11,1
9,1
11,1
13,1
9,1
12,1
14,1
12,1
10,1
13,1
10,1
12,1
11,1
11,1
11,1
11,1
10,1
14,1
10,1
11,1
13,1
10,1
15,1
10,1
10,1
13,1
10,1
9,1
13,1
11,1
12,1
12,1
11,1
10,1
12,1
15,1
16,1
11,1
14,1
13,1
10,1
11,1
12,1
10,1
14,1
12,1
12,1
14,1
12,1
13,1
13,1
14,1
9,1
13,1
12,1
11,1
8,1
11,1
13,1
9,1
10,1
13,1
9,1
13,1
8,1
10,1
13,1
12,1
15,1
10,1
13,1
12,1
12,1
11,1
11,1
12,1
12,1
16,1
13,1
11,1
12,1
8,1
15,1
11,1
17,1
13,1
12,1
14,1
13,1
12,1
10,1
14,1
14,1
13,1
14,1
10,1
15,1
11,1
12,1
11,1
16,1
12,1
13,1
12,1
12,1
11,1
15,1
15,1
11,1
11,1
16,1
10,1
15,1
9,1
12,1
12,1
12,1
12,1
12,1
11,1
13,1
11,1
11,1
11,1
9,1
11,1
10,1
12,1
9,1
12,1
9,1
11,1
10,1
8,1
14,1
11,1
12,1
12,1
15,1
10,1
13,1
14,1
14,1
15,1
13,1
11,1
15,1
11,1
13,1
9,1
11,1
13,1
11,1
11,1
11,1
14,1
12,1
12,1
12,1
11,1
15,1
11,1
10,1
12,1
10,1
13,1
10,1
14,1
12,1
10,1
12,1
14,1
14,1
13,1
15,1
14,1
12,1
13,1
16,1
9,1
10,1
15,1
11,1
12,1
14,1
10,1
10,1
10,1
14,1
14,1
14,1
17,1
13,1
11,1
11,1
11,1
12,1
14,1
12,1
14,1
12,1
9,1
12,1
10,1
13,1
11,1
12,1
15,1
11,1
10,1
10,1
13,1
12,1
13,1
11,1
14,1
13,1
11,1
11,1
14,1
10,1
11,1
9,1
12,1
12,1
7,1
11,1
12,1
13,1
10,1
11,1
13,1
12,1
13,1
11,1
12,1
12,1
10,1
16,1
12,1
12,1
12,1
12,1
10,1
12,1
10,1
12,1
12,1
14,1
14,1
15,1
12,1
12,1
12,1
12,1
11,1
14,1
11,1
9,1
9,1
17,1
10,1
14,1
11,1
15,1
13,1
14,1
13,1
12,1
9,1
12,1
10,1
13,1
12,1
10,1
12,1
13,1
12,1
12,1
14,1
12,1
14,1
16,1
10,1
10,1
10,1
15,1
12,1
10,1
11,1
10,1
12,1
16,1
14,1
13,1
12,1
11,1
9,1
14,1
13,1
16,1
11,1
10,1
11,1
12,1
15,1
14,1
10,1
12,1
13,1
11,1
13,1
12,1
12,1
11,1
9,1
11,1
11,1
11,1
9,1
15,1
9,1
11,1
13,1
13,1
10,1
12,1
14,1
13,1
15,1
14,1
12,1
10,1
17,1
11,1
14,1
14,1
13,1
11,1
11,1
16,1
11,1
10,1
13,1
11,1
12,1
11,1
10,1
11,1
14,1
11,1
15,1
13,1
13,1
14,1
13,1
13,1
12,1
9,1
10,1
11,1
12,1
9,1
12,1
10,1
16,1
12,1
11,1
10,1
13,1
13,1
9,1
14,1
12,1
10,1
13,1
12,1
10,1
11,1
12,1
10,1
12,1
14,1
12,1
12,1
13,1
12,1
14,1
13,1
11,1
12,1
8,1
13,1
12,1
9,1
11,1
10,1
14,1
14,1
16,1
16,1
7,1
13,1
14,1
11,1
14,1
12,1
15,1
13,1
11,1
14,1
13,1
12,1
11,1
13,1
12,1
15,1
10,1
12,1
11,1
11,1
13,1
11,1
10,1
13,1
12,1
10,1
16,1
12,1
14,1
11,1
11,1
12,1
12,1
13,1
10,1
12,1
12,1
11,1
11,1
12,1
11,1
10,1
11,1
12,1
14,1
11,1
13,1
12,1
12,1
9,1
10,1
16,1
10,1
12,1
12,1
14,1
13,1
11,1
11,1
7,1
15,1
15,1
10,1
12,1
11,1
12,1
15,1
13,1
15,1
14,1
13,1
14,1
13,1
11,1
10,1
13,1
14,1
12,1
12,1
16,1
14,1
14,1
14,1
9,1
13,1
12,1
9,1
11,1
11,1
10,1
16,1
11,1
13,1
12,1
13,1
11,1
10,1
12,1
9,1
9,1
11,1
11,1
11,1
13,1
13,1
17,1
12,1
11,1
14,1
12,1
12,1
11,1
13,1
11,1
13,1
13,1
10,1
11,1
13,1
10,1
11,1
12,1
14,1
12,1
12,1
16,1
12,1
13,1
12,1
8,1
10,1
10,1
11,1
8,1
14,1
11,1
15,1
10,1
12,1
12,1
12,1
15,1
12,1
11,1
11,1
9,1
11,1
13,1
9,1
11,1
12,1
11,1
11,1
14,1
12,1
10,1
9,1
12,1
11,1
12,1
11,1
13,1
12,1
12,1
10,1
11,1
12,1
12,1
10,1
11,1
11,1
10,1
10,1
10,1
13,1
10,1
15,1
12,1
11,1
13,1
14,1
15,1
13,1
12,1
12,1
11,1
13,1
9,1
12,1
11,1
14,1
13,1
11,1
12,1
13,1
15,1
13,1
13,1
7,1
13,1
9,1
13,1
11,1
12,1
13,1
6,1
11,1
12,1
13,1
12,1
9,1
13,1
12,1
12,1
15,1
11,1
11,1
9,1
14,1
13,1
11,1
12,1
12,1
10,1
10,1
9,1
13,1
10,1
13,1
13,1
14,1
14,1
13,1
13,1
9,1
14,1
12,1
11,1
12,1
7,1
15,1
10,1
12,1
9,1
13,1
13,1
15,1
14,1
12,1
12,1
11,1
9,1
16,1
13,1
10,1
12,1
11,1
11,1
10,1
12,1
12,1
8,1
11,1
16,1
9,1
9,1
13,1
12,1
13,1
11,1
13,1
12,1
14,1
12,1
13,1
10,1
12,1
13,1
8,1
14,1
14,1
13,1
13,1
11,1
13,1
10,1
11,1
12,1
14,1
12,1
13,1
11,1
11,1
12,1
11,1
13,1
11,1
14,1
12,1
12,1
10,1
11,1
13,1
10,1
13,1
14,1
10,1
9,1
12,1
12,1
11,1
10,1
12,1
11,1
12,1
10,1
13,1
10,1
13,1
14,1
7,1
14,1
11,1
11,1
12,1
19,0
14,1
10,1
11,1
12,1
10,1
10,1
14,1
11,1
11,1
10,1
10,1
13,1
11,1
12,1
11,1
11,1
12,1
12,1
10,1
12,1
14,1
11,1
11,1
16,1
14,1
12,1
15,1
11,1
13,1
11,1
12,1
13,1
10,1
14,1
11,1
12,1
11,1
9,1
13,1
12,1
9,1
13,1
10,1
11,1
10,1
7,1
12,1
13,1
12,1
9,1
14,1
9,1
13,1
8,1
14,1
10,1
14,1
11,1
14,1
15,1
13,1
13,1
11,1
14,1
11,1
10,1
15,1
10,1
13,1
15,1
13,1
12,1
13,1
14,1
9,1
11,1
12,1
12,1
12,1
16,1
11,1
11,1
10,1
11,1
12,1
9,1
11,1
13,1
13,1
12,1
12,1
14,1
12,1
9,1
13,1
12,1
12,1
13,1
13,1
14,1
8,1
13,1
12,1
13,1
12,1
12,1
12,1
10,1
14,1
9,1
7,1
11,1
13,1
12,1
11,1
12,1
13,1
12,1
9,1
12,1
15,1
12,1
14,1
11,1
13,1
12,1
11,1
11,1
13,1
14,1
10,1
13,1
12,1
13,1
12,1
11,1
9,1
13,1
12,1
11,1
11,1
10,1
13,1
15,1
8,1
9,1
13,1
14,1
13,1
13,1
14,1
15,1
18,0
10,1
13,1
14,1
14,1
12,1
14,1
11,1
12,1
11,1
11,1
14,1
8,1
14,1
13,1
14,1
12,1
13,1
11,1
13,1
10,1
12,1
15,1
13,1
14,1
13,1
15,1
11,1
14,1
12,1
8,1
13,1
15,1
14,1
12,1
13,1
10,1
12,1
16,1
13,1
11,1
13,1
11,1
12,1
12,1
13,1
12,1
11,1
12,1
15,1
14,1
10,1
10,1
12,1
11,1
11,1
11,1
10,1
13,1
15,1
10,1
12,1
13,1
13,1
12,1
9,1
10,1
11,1
11,1
11,1
14,1
11,1
10,1
11,1
13,1
15,1
11,1
10,1
13,1
10,1
10,1
8,1
13,1
14,1
13,1
12,1
10,1
11,1
14,1
10,1
12,1
12,1
10,1
11,1
13,1
9,1
12,1
14,1
12,1
13,1
13,1
14,1
12,1
10,1
16,1
17,1
11,1
11,1
10,1
